Id,Nombre,CostoUnitario,Iva
93,Robot aspirador,7409537,0.19
50,Disco duro externo,6719980,0.19
576,Consola de videojuegos,8340225,0.19
2355,Teclado mecánico,9943076,0.19
665,Smartphone,2406972,0.19
1121,Monitor de computadora,4456649,0.19
463,Termostato inteligente,3446321,0.19
852,Tableta gráfica,9452633,0.19
2182,Máquina de afeitar eléctrica,4836596,0.19
117,Kit de realidad virtual (VR),1609957,0.19
2606,Disco duro externo,8900376,0.19
1137,Sistema de sonido envolvente,4556058,0.19
1853,Linterna LED,4227286,0.19
2861,Sistema de sonido envolvente,1534310,0.19
2618,Disco duro externo,4267063,0.19
569,Smartwatch,3874111,0.19
2660,Proyector,6366939,0.19
1202,Consola de videojuegos,731385,0.19
2429,Monitor de computadora,8579347,0.19
1241,Robot aspirador,3787948,0.19
408,Sistema de sonido envolvente,505995,0.19
876,Auriculares inalámbricos,3508472,0.19
1138,Kit de realidad virtual (VR),2111373,0.19
2236,Cámara digital,4847853,0.19
743,Impresora,4663271,0.19
881,Dron,3094701,0.19
486,Reloj inteligente para deportes,3644864,0.19
2576,Videocámara,7348685,0.19
1815,Robot aspirador,3460182,0.19
2194,Sistema de sonido envolvente,3880806,0.19
1788,Smartwatch,8339127,0.19
1695,Kit de realidad virtual (VR),8820851,0.19
1492,Impresora,7643773,0.19
2788,Laptop,7536408,0.19
1506,Monitor de computadora,2248693,0.19
2265,Reloj inteligente para deportes,8747012,0.19
2259,Proyector,7244796,0.19
1027,Teclado mecánico,503004,0.19
2709,Altavoces Bluetooth,2308730,0.19
686,Laptop,6940240,0.19
478,Altavoces Bluetooth,6350406,0.19
805,Smartphone,9477017,0.19
2750,Ratón óptico,8008304,0.19
1284,Smartwatch,3408716,0.19
948,Smartphone,9645570,0.19
1918,Cargador inalámbrico,7642795,0.19
2600,Videocámara,5835506,0.19
2800,Cargador inalámbrico,7812807,0.19
675,Televisor,1508378,0.19
1192,Ratón óptico,1019623,0.19
483,Teclado mecánico,7722003,0.19
565,Linterna LED,3149148,0.19
1376,Auriculares inalámbricos,2997847,0.19
2523,Dron,8503475,0.19
2240,Disco duro externo,2720479,0.19
2360,Batería externa,6589536,0.19
358,Batería externa,566850,0.19
390,Auriculares inalámbricos,8921933,0.19
2514,Videocámara,2287370,0.19
566,Reloj inteligente para deportes,1581042,0.19
2716,Impresora,7075482,0.19
1961,Plancha de ropa con vapor,5684723,0.19
2115,Ratón óptico,6678867,0.19
2183,Plancha de ropa con vapor,9066188,0.19
1279,Videocámara,6796906,0.19
1575,Robot aspirador,8202884,0.19
2077,Dron,9046669,0.19
2608,Cámara digital,5495328,0.19
2028,Smartwatch,8294530,0.19
1653,Reproductor de DVD/Blu-ray,1791710,0.19
1881,Termostato inteligente,4742951,0.19
550,Sistema de sonido envolvente,5434184,0.19
2716,Laptop,8283108,0.19
2636,Robot aspirador,6899007,0.19
1039,Reloj inteligente para deportes,9931548,0.19
2617,Videocámara,9405337,0.19
2401,Teclado mecánico,2504844,0.19
2558,Monitor de computadora,4775756,0.19
1256,Laptop,2972718,0.19
140,Smartphone,7655480,0.19
1419,Robot aspirador,5251977,0.19
2245,Sistema de sonido envolvente,1562897,0.19
302,Proyector,2464462,0.19
1561,Dron,3089013,0.19
2686,Smartwatch,4167019,0.19
1091,Cargador inalámbrico,7372045,0.19
2824,Ratón óptico,6653499,0.19
1848,Linterna LED,9248107,0.19
2918,Reloj inteligente para deportes,1027111,0.19
539,Tableta gráfica,1526401,0.19
2832,Consola de videojuegos,7255265,0.19
2552,Batería externa,9482233,0.19
470,Impresora,1598510,0.19
445,Cargador inalámbrico,8286415,0.19
1683,Máquina de afeitar eléctrica,3995108,0.19
1291,Batería externa,9820154,0.19
2771,Reloj inteligente para deportes,625516,0.19
2201,Proyector,5882384,0.19
2786,Auriculares inalámbricos,2208069,0.19
2827,Proyector,9265574,0.19
593,Consola de videojuegos,4631914,0.19
2663,Máquina de afeitar eléctrica,3678900,0.19
1044,Cargador inalámbrico,3148542,0.19
1317,Altavoces Bluetooth,6535364,0.19
2160,Sistema de sonido envolvente,2151580,0.19
185,Sistema de sonido envolvente,880966,0.19
2217,Sistema de sonido envolvente,6518020,0.19
450,Proyector,4419312,0.19
549,Robot aspirador,3520113,0.19
2712,Disco duro externo,4281690,0.19
228,Cámara digital,5849276,0.19
401,Plancha de ropa con vapor,2016484,0.19
2813,Televisor,1413320,0.19
1379,Smartwatch,6282166,0.19
2903,Dron,7631709,0.19
936,Televisor,9778584,0.19
1344,Cámara digital,4167315,0.19
282,Laptop,7757322,0.19
1941,Televisor,4702275,0.19
933,Plancha de ropa con vapor,9083520,0.19
572,Kit de realidad virtual (VR),8579508,0.19
2697,Impresora,799636,0.19
1747,Auriculares inalámbricos,2233038,0.19
259,Kit de realidad virtual (VR),5540728,0.19
814,Auriculares inalámbricos,9200913,0.19
1205,Kit de realidad virtual (VR),5982014,0.19
886,Tablet,5736632,0.19
520,Linterna LED,6416288,0.19
561,Tablet,9064909,0.19
1419,Televisor,4524994,0.19
1897,Batería externa,2647654,0.19
570,Teclado mecánico,6863673,0.19
1144,Sistema de sonido envolvente,4413263,0.19
1889,Dron,6010402,0.19
2102,Cámara digital,2008737,0.19
413,Consola de videojuegos,8287093,0.19
2394,Kit de realidad virtual (VR),6596787,0.19
369,Robot aspirador,8409076,0.19
801,Linterna LED,2455866,0.19
1099,Videocámara,6414372,0.19
662,Auriculares inalámbricos,8939813,0.19
418,Teclado mecánico,9583912,0.19
999,Tablet,1433077,0.19
1072,Máquina de afeitar eléctrica,1510256,0.19
